1.0;1.5
1.0;1.75
1.0;1.15
1.0;0.15
1.0;0.5
1.0;0.8
1.0;0.95
1.0;1.6
1.0;1.75
1.0;0.75
1.0;1.6
1.0;1.35
1.0;1.75
1.0;1.25
1.0;1.35
1.0;0.65
1.0;0.25
1.0;1.9
1.0;0.9
1.0;0.05
1.0;1.2
1.0;1.3
1.0;1.5
1.0;0.35
1.0;1.7
1.0;1.25
1.0;1.75
1.0;1.75
1.0;0.5
1.0;0.2
1.0;0.65
1.0;1.2
1.0;0.75
1.0;1.95
1.0;0.3
1.0;0.4
1.0;1.15
1.0;0.45
1.0;1.95
1.0;1.5
1.0;0.3
1.0;1.75
1.0;1.95
1.0;1.85
1.0;0.45
1.0;0.6
1.0;0.9
1.0;1.9
1.0;0.45
1.0;1.05
1.0;1.0
1.0;1.95
1.0;0.6
1.0;1.8
1.0;0.7
1.0;1.95
1.0;0.65
1.0;0.7
1.0;0.55
1.0;1.15
1.0;1.35
1.0;1.8
1.0;1.0
1.0;0.5
1.0;1.6
1.0;1.65
1.0;1.5
1.0;0.05
1.0;1.4
1.0;0.55
1.0;1.35
1.0;0.55
1.0;1.85
1.0;0.25
1.0;0.1
1.0;0.35
1.0;0.05
1.0;1.55
1.0;0.6
1.0;1.5
1.0;1.1
1.0;0.3
1.0;1.5
1.0;0.45
1.0;0.55
1.0;0.25
1.0;0.85
1.0;0.25
1.0;0.3
1.0;0.15
1.0;0.95
1.0;0.35
1.0;1.0
1.0;0.1
1.0;0.15
1.0;1.7
1.0;0.8
1.0;1.3
1.0;1.05
1.0;1.15
1.0;0.1
1.0;0.65
1.0;1.75
1.0;0.15
1.0;0.45
1.0;1.7
1.0;1.6
1.0;1.35
1.0;0.1
1.0;1.6
1.0;0.65
1.0;1.55
1.0;1.65
1.0;0.35
1.0;1.6
1.0;0.15
1.0;1.5
1.0;1.45
1.0;1.45
1.0;0.75
1.0;1.5
1.0;0.85
1.0;1.65
1.0;1.7
1.0;0.7
1.0;1.05
1.0;1.5
1.0;1.75
1.0;0.55
1.0;1.8
1.0;0.35
1.0;1.0
1.0;0.05
1.0;1.9
1.0;0.15
1.0;0.4
1.0;1.35
1.0;0.95
1.0;0.45
1.0;0.25
1.0;0.65
1.0;1.55
1.0;1.95
1.0;1.55
1.0;1.5
1.0;0.95
1.0;1.45
1.0;1.0
1.0;0.5
1.0;0.1
1.0;1.0
1.0;1.05
1.0;1.7
1.0;1.05
1.0;1.3
1.0;1.3
1.0;0.15
1.0;1.6
1.0;1.0
1.0;0.8
1.0;0.2
1.0;1.5
1.0;0.95
1.0;1.55
1.0;1.35
1.0;0.75
1.0;0.75
1.0;0.15
1.0;2.0
1.0;1.5
1.0;1.5
1.0;1.25
1.0;1.0
1.0;0.15
1.0;1.9
1.0;0.05
1.0;0.25
1.0;0.8
1.0;0.3
1.0;1.0
1.0;0.9
1.0;0.15
1.0;1.85
1.0;0.6
1.0;1.5
1.0;0.3
1.0;1.45
1.0;1.9
1.0;0.95
1.0;0.7
1.0;1.25
1.0;1.2
1.0;1.95
1.0;0.5
1.0;1.6
1.0;0.9
1.0;1.25
1.0;0.65
1.0;0.4
1.0;1.35
1.0;1.8
1.0;1.7
1.0;1.35
1.0;0.85
1.0;0.45
1.0;1.05
1.0;1.35
1.0;1.6
1.0;1.8
1.0;1.3
1.0;1.35
1.0;1.45
1.0;0.4
1.0;1.65
1.0;1.3
1.0;1.4
1.0;1.85
1.0;0.1
1.0;0.05
1.0;1.15
1.0;0.85
1.0;1.4
1.0;0.65
1.0;0.25
1.0;0.9
1.0;0.9
1.0;0.4
1.0;1.1
1.0;1.0
1.0;1.75
1.0;0.7
1.0;1.35
1.0;1.45
1.0;0.85
1.0;1.8
1.0;0.75
1.0;1.2
1.0;0.1
1.0;1.75
1.0;0.25
1.0;1.3
1.0;0.9
1.0;0.15
1.0;1.15
1.0;1.4
1.0;0.25
1.0;0.6
1.0;0.2
1.0;0.5
1.0;1.9
1.0;1.5
1.0;0.2
1.0;0.1
1.0;1.7
1.0;0.05
1.0;0.2
1.0;1.15
1.0;1.9
1.0;1.7
1.0;1.05
1.0;1.95
1.0;1.35
1.0;1.8
1.0;0.9
1.0;1.5
1.0;0.7
1.0;1.55
1.0;0.1
1.0;1.35
1.0;0.45
1.0;1.75
1.0;1.95
1.0;1.75
1.0;1.2
1.0;1.55
1.0;0.3
1.0;0.7
1.0;1.35
1.0;1.2
1.0;0.85
1.0;0.6
1.0;0.35
1.0;1.15
1.0;0.2
1.0;1.25
1.0;0.65
1.0;0.35
1.0;0.35
1.0;0.85
1.0;0.85
1.0;0.4
1.0;0.45
1.0;1.35
1.0;0.15
1.0;1.45
1.0;0.35
1.0;1.0
1.0;1.8
1.0;0.7
1.0;1.15
1.0;1.3
1.0;1.2
1.0;1.65
1.0;0.75
1.0;0.15
1.0;1.95
1.0;1.35
1.0;1.05
1.0;1.35
1.0;1.4
1.0;1.7
1.0;0.5
1.0;1.95
1.0;0.55
1.0;1.8
1.0;1.5
1.0;0.8
1.0;1.75
1.0;1.3
1.0;0.5
1.0;1.3
1.0;0.7
1.0;1.15
1.0;0.9
1.0;0.3
1.0;0.4
1.0;0.85
1.0;1.1
1.0;1.55
1.0;1.85
1.0;1.7
1.0;1.85
1.0;1.55
1.0;1.25
1.0;0.85
1.0;0.35
1.0;1.9
1.0;0.65
1.0;0.9
1.0;1.75
1.0;1.35
1.0;1.75
1.0;0.25
1.0;1.7
1.0;0.25
1.0;0.35
1.0;0.85
1.0;1.0
1.0;0.45
1.0;0.4
1.0;0.15
1.0;0.7
1.0;1.75
1.0;1.65
1.0;1.1
1.0;1.45
1.0;0.9
1.0;1.4
1.0;0.05
1.0;0.3
1.0;0.6
1.0;0.1
1.0;0.4
1.0;0.95
1.0;1.1
1.0;0.15
1.0;1.2
1.0;0.75
1.0;0.6
1.0;2.0
1.0;1.1
1.0;1.1
1.0;0.35
1.0;1.75
1.0;2.0
1.0;1.85
1.0;1.5
1.0;0.3
1.0;1.1
1.0;0.45
1.0;0.7
1.0;0.5
1.0;1.05
1.0;0.15
1.0;2.0
1.0;0.45
1.0;0.95
1.0;0.9
1.0;0.55
1.0;1.0
1.0;1.1
1.0;0.25
1.0;1.3
1.0;0.05
1.0;0.4
1.0;1.0
1.0;0.6
1.0;1.15
1.0;1.3
1.0;1.1
1.0;0.95
1.0;1.75
1.0;1.95
1.0;1.05
1.0;0.65
1.0;1.15
1.0;1.25
1.0;1.4
1.0;1.65
1.0;0.15
1.0;1.1
1.0;1.0
1.0;0.55
1.0;0.75
1.0;1.75
1.0;0.2
1.0;1.5
1.0;0.7
1.0;0.55
1.0;1.85
1.0;0.65
1.0;1.25
1.0;1.1
1.0;0.1
1.0;0.25
1.0;1.75
1.0;1.05
1.0;0.4
1.0;0.4
1.0;0.3
1.0;0.4
1.0;1.3
1.0;0.8
1.0;0.85
1.0;0.15
1.0;1.45
1.0;0.45
1.0;0.8
1.0;0.3
1.0;1.8
1.0;0.7
1.0;1.4
1.0;1.25
1.0;0.1
1.0;1.45
1.0;1.8
1.0;1.75
1.0;1.5
1.0;1.3
1.0;0.2
1.0;1.9
1.0;0.35
1.0;0.2
1.0;1.6
1.0;1.45
1.0;0.1
1.0;1.3
1.0;0.8
1.0;0.9
1.0;0.1
1.0;0.95
1.0;1.65
1.0;1.6
1.0;1.05
1.0;0.45
1.0;1.45
1.0;1.55
1.0;1.1
1.0;0.6
1.0;1.6
1.0;0.6
1.0;1.85
1.0;1.75
1.0;0.4
1.0;1.05
1.0;0.8
1.0;1.55
1.0;0.3
1.0;0.35
1.0;1.0
1.0;0.85
1.0;1.2
1.0;1.15
1.0;0.3
1.0;0.15
1.0;0.7
1.0;1.0
1.0;0.5
1.0;1.05
1.0;0.85
1.0;0.35
1.0;0.95
1.0;0.6
1.0;0.4
1.0;0.2
1.0;1.1
1.0;1.7
1.0;1.3
1.0;1.6
1.0;0.5
1.0;0.4
1.0;1.85
1.0;1.65
1.0;0.95
1.0;1.15
1.0;0.8
1.0;0.5
1.0;0.1
1.0;0.25
1.0;1.65
1.0;1.15
1.0;0.85
1.0;1.55
1.0;0.7
1.0;1.55
1.0;1.25
1.0;1.95
1.0;1.35
1.0;0.35
1.0;0.45
1.0;1.65
1.0;0.25
1.0;0.7
1.0;1.8
1.0;1.05
1.0;1.9
1.0;1.05
1.0;0.5
1.0;1.45
1.0;1.0
1.0;0.7
1.0;0.25
1.0;0.75
1.0;1.45
1.0;1.0
1.0;0.5
1.0;0.4
1.0;0.35
1.0;0.6
1.0;1.8
1.0;0.55
1.0;1.25
1.0;1.35
1.0;0.05
1.0;1.1
1.0;0.6
1.0;1.2
1.0;1.05
1.0;1.35
1.0;0.7
1.0;0.8
1.0;1.9
1.0;0.65
1.0;1.15
1.0;1.45
1.0;1.7
1.0;1.1
1.0;0.2
1.0;0.65
1.0;1.8
1.0;0.85
1.0;0.5
1.0;0.15
1.0;1.6
1.0;1.7
1.0;1.55
1.0;1.95
1.0;0.6
1.0;0.95
1.0;0.25
1.0;0.6
1.0;0.15
1.0;0.95
1.0;0.65
1.0;1.3
1.0;1.9
1.0;0.8
1.0;0.95
1.0;1.9
1.0;0.05
1.0;0.3
1.0;1.65
1.0;1.1
1.0;1.4
1.0;2.0
1.0;0.25
1.0;0.95
1.0;0.65
1.0;0.5
1.0;0.4
1.0;0.3
1.0;1.55
1.0;1.85
1.0;0.95
1.0;0.15
1.0;0.3
1.0;0.65
1.0;1.2
1.0;0.5
1.0;0.45
1.0;1.0
1.0;0.7
1.0;1.35
1.0;1.65
1.0;1.05
1.0;1.0
1.0;1.45
1.0;1.25
1.0;1.2
1.0;0.95
1.0;1.55
1.0;1.95
1.0;0.15
1.0;0.4
1.0;0.8
1.0;1.8
1.0;1.0
1.0;0.5
1.0;1.35
1.0;0.9
1.0;0.2
1.0;1.05
1.0;0.95
1.0;0.1
1.0;0.75
1.0;1.1
1.0;0.15
1.0;0.2
1.0;0.95
1.0;1.3
1.0;0.05
1.0;1.1
1.0;1.4
1.0;0.55
1.0;0.15
1.0;1.0
1.0;1.6
1.0;0.5
1.0;1.05
1.0;1.2
1.0;1.75
1.0;0.6
1.0;0.6
1.0;0.75
1.0;1.75
1.0;0.15
1.0;0.4
1.0;0.25
1.0;1.75
1.0;0.2
1.0;0.95
1.0;0.65
1.0;0.4
1.0;0.35
1.0;1.55
1.0;0.7
1.0;1.05
1.0;1.6
1.0;1.15
1.0;1.75
1.0;0.3
1.0;1.45
1.0;0.95
1.0;1.85
1.0;1.9
1.0;1.2
1.0;0.35
1.0;1.75
1.0;1.2
1.0;1.0
1.0;0.95
1.0;1.2
1.0;0.2
1.0;1.6
1.0;1.4
1.0;1.05
1.0;0.9
1.0;0.8
1.0;0.15
1.0;0.65
1.0;1.3
1.0;1.65
1.0;0.25
1.0;1.35
1.0;0.7
1.0;1.25
1.0;0.3
1.0;1.05
1.0;1.2
1.0;0.8
1.0;1.4
1.0;0.15
1.0;0.45
1.0;2.0
1.0;1.0
1.0;2.0
1.0;0.05
1.0;1.9
1.0;0.2
1.0;0.35
1.0;0.15
1.0;0.45
1.0;0.9
1.0;0.4
1.0;0.6
1.0;0.2
1.0;0.75
1.0;1.45
1.0;1.95
1.0;0.25
1.0;1.95
1.0;1.1
1.0;1.25
1.0;1.8
1.0;1.25
1.0;1.85
1.0;1.5
1.0;1.35
1.0;0.55
1.0;1.1
1.0;1.7
1.0;0.65
1.0;1.2
1.0;1.65
1.0;0.7
1.0;1.8
1.0;1.2
1.0;0.05
1.0;1.85
1.0;1.2
1.0;0.35
1.0;0.4
1.0;0.2
1.0;0.5
1.0;0.95
1.0;1.65
1.0;0.4
1.0;0.25
1.0;1.05
1.0;1.55
1.0;1.25
1.0;0.3
1.0;0.5
1.0;0.3
1.0;0.6
1.0;0.75
1.0;1.5
1.0;1.55
1.0;0.75
1.0;1.85
1.0;1.35
1.0;1.5
1.0;0.95
1.0;1.75
1.0;1.3
1.0;1.2
1.0;1.9
1.0;1.6
1.0;1.45
1.0;1.85
1.0;1.75
1.0;1.8
1.0;0.15
1.0;0.5
1.0;1.65
1.0;1.25
1.0;1.05
1.0;0.1
1.0;0.25
1.0;1.3
1.0;1.85
1.0;0.8
1.0;1.3
1.0;1.6
1.0;1.7
1.0;0.6
1.0;1.85
1.0;1.0
1.0;1.85
1.0;1.8
1.0;1.55
1.0;1.1
1.0;1.35
1.0;0.5
1.0;1.4
1.0;1.55
1.0;1.2
1.0;1.95
1.0;0.15
1.0;1.05
1.0;1.45
1.0;1.3
1.0;1.15
1.0;0.15
1.0;1.35
1.0;1.45
1.0;1.75
1.0;1.5
1.0;1.8
1.0;0.4
1.0;1.7
1.0;1.7
1.0;0.7
1.0;0.8
1.0;0.7
1.0;1.95
1.0;1.7
1.0;0.45
1.0;0.35
1.0;0.5
1.0;0.75
1.0;1.6
1.0;0.05
1.0;1.15
1.0;1.95
1.0;0.05
1.0;0.25
1.0;0.9
1.0;0.15
1.0;1.2
1.0;0.35
1.0;1.6
1.0;1.7
1.0;1.7
1.0;0.55
1.0;1.9
1.0;0.6
1.0;0.85
1.0;0.85
1.0;1.15
1.0;0.8
1.0;1.5
1.0;1.45
1.0;0.05
1.0;1.2
1.0;1.6
1.0;1.8
1.0;0.5
1.0;2.0
1.0;0.3
1.0;1.4
1.0;1.1
1.0;1.2
1.0;1.65
1.0;1.35
1.0;1.65
1.0;0.1
1.0;0.2
1.0;1.5
1.0;1.95
1.0;1.3
1.0;0.5
1.0;1.65
1.0;1.85
1.0;1.9
1.0;1.3
1.0;0.2
1.0;1.75
1.0;0.85
1.0;1.0
1.0;1.7
1.0;0.35
1.0;0.4
1.0;0.7
1.0;0.55
1.0;0.15
1.0;1.9
1.0;1.9
1.0;0.75
1.0;0.05
1.0;0.75
1.0;1.05
1.0;0.8
1.0;0.55
1.0;0.5
1.0;1.25
1.0;0.5
1.0;1.85
1.0;0.35
1.0;1.45
1.0;0.05
1.0;1.95
1.0;1.1
1.0;1.9
1.0;0.55
1.0;1.6
1.0;0.7
1.0;1.3
1.0;1.85
1.0;0.85
1.0;1.35
1.0;1.1
1.0;1.55
1.0;0.15
1.0;1.9
1.0;0.8
1.0;1.25
1.0;1.5
1.0;0.65
1.0;0.9
1.0;0.2
1.0;0.2
1.0;1.6
1.0;1.1
1.0;1.0
1.0;1.35
1.0;1.95
1.0;0.2
1.0;0.9
1.0;1.0
1.0;0.8
1.0;1.6
1.0;0.55
1.0;1.4
1.0;0.75
1.0;0.9
1.0;0.45
1.0;2.0
1.0;0.8
1.0;1.65
1.0;0.1
1.0;0.3
1.0;1.65
1.0;0.35
1.0;1.6
1.0;0.95
1.0;1.6
1.0;1.3
1.0;1.85
1.0;1.85
1.0;0.65
1.0;1.5
1.0;0.25
1.0;0.55
1.0;1.8
1.0;0.05
1.0;0.9
1.0;1.15
1.0;0.2
1.0;0.7
1.0;0.8
1.0;0.45
1.0;0.95
1.0;0.8
1.0;0.1
1.0;0.35
1.0;0.25
1.0;0.1
1.0;1.15
1.0;0.25
1.0;0.6
1.0;0.7
1.0;1.25
1.0;1.95
1.0;1.55
1.0;1.25
1.0;1.65
1.0;0.75
1.0;0.5
1.0;1.7
1.0;1.2
1.0;1.7
1.0;0.5
1.0;0.5
1.0;0.35
1.0;2.0
1.0;1.45
1.0;1.9
1.0;1.05
1.0;0.45
1.0;0.9
1.0;0.65
1.0;1.3
1.0;1.15
1.0;1.3
1.0;1.3
1.0;0.6
1.0;0.25
1.0;1.6
1.0;1.85
1.0;0.45
1.0;0.8
1.0;1.5
1.0;0.05
1.0;1.15
1.0;0.25
1.0;1.55
1.0;0.45
1.0;0.3
1.0;0.65
1.0;0.55
1.0;0.8
1.0;1.9
1.0;0.2
1.0;1.15
1.0;1.15
1.0;1.1
1.0;1.9
1.0;1.65
1.0;0.5
1.0;0.35
1.0;0.8
1.0;1.05
1.0;0.35
1.0;0.4
1.0;0.25
1.0;1.9
1.0;1.65
1.0;0.15
1.0;0.35
1.0;0.15
1.0;1.5
1.0;0.5
1.0;1.8
1.0;0.65
1.0;0.95
1.0;1.6
1.0;1.8
1.0;0.9
1.0;1.7
1.0;1.6
1.0;1.3
1.0;0.05
1.0;0.2
1.0;1.4
1.0;0.15
1.0;1.3
1.0;1.9
1.0;1.3
1.0;0.8
1.0;0.75
1.0;0.4
1.0;1.0
1.0;0.4
1.0;0.9
1.0;1.8
1.0;0.05
1.0;1.7
1.0;0.85
1.0;1.4
1.0;1.45
1.0;1.3
1.0;0.15
1.0;1.0
1.0;1.7
1.0;1.05
1.0;0.3
1.0;1.45
1.0;1.9
1.0;0.45
1.0;0.55
1.0;0.2
1.0;0.45
1.0;0.8
1.0;0.5
1.0;1.2
1.0;1.1
1.0;0.25
1.0;0.15
1.0;0.1
1.0;1.95
1.0;1.15
1.0;0.65
1.0;1.7
1.0;0.25
1.0;0.8
1.0;1.7
1.0;1.85
1.0;1.6
1.0;1.35
1.0;0.65
1.0;0.7
1.0;1.1
1.0;1.05
1.0;1.1
1.0;1.9
1.0;0.6
1.0;1.6
1.0;0.15
1.0;0.3
1.0;0.35
1.0;0.3
1.0;1.35
1.0;1.55
1.0;1.45
1.0;1.2
1.0;1.6
1.0;1.9
1.0;1.65
1.0;1.4
1.0;0.05
1.0;1.05
1.0;1.9
1.0;1.35
1.0;1.25
1.0;1.35
1.0;1.9
1.0;0.25
1.0;1.5
1.0;0.75
1.0;0.35
1.0;1.4
1.0;0.6
1.0;1.85
1.0;1.55
1.0;0.05
1.0;0.5
1.0;1.55
1.0;1.25
1.0;1.05
1.0;0.7
1.0;1.25
1.0;1.65
1.0;0.25
1.0;1.25
1.0;0.25
1.0;2.0
1.0;0.7
1.0;1.05
1.0;0.55
1.0;0.8
1.0;1.8
1.0;1.85
1.0;0.95
1.0;1.5
1.0;1.7
1.0;0.85
1.0;1.8
1.0;1.3
1.0;0.25
1.0;1.55
1.0;0.65
1.0;2.0
1.0;1.65
1.0;0.8
1.0;0.85
1.0;0.05
1.0;1.4
1.0;0.1
1.0;2.0
1.0;1.45
1.0;1.4
1.0;0.65
1.0;0.05
1.0;1.7
1.0;0.25
1.0;2.0
1.0;1.2
1.0;2.0
1.0;1.55
1.0;0.15
1.0;1.45
1.0;1.95
1.0;0.05
1.0;0.75
1.0;1.65
1.0;0.6
1.0;0.5
1.0;0.35
1.0;0.35
1.0;1.05
1.0;1.8
1.0;0.95
1.0;0.65
1.0;1.05
1.0;0.55
1.0;1.1
1.0;1.4
1.0;0.25
1.0;1.55
1.0;1.6
1.0;1.5
1.0;0.6
1.0;1.55
1.0;1.9
1.0;0.2
1.0;0.4
1.0;1.6
1.0;1.25
1.0;0.4
1.0;2.0
1.0;0.05
1.0;1.6
1.0;0.3
1.0;0.4
1.0;1.75
1.0;0.4
1.0;0.2
1.0;1.35
1.0;2.0
1.0;0.05
1.0;0.3
1.0;0.85
1.0;0.1
1.0;1.35
1.0;1.95
1.0;0.85
1.0;0.15
1.0;1.2
1.0;1.8
1.0;0.95
1.0;0.9
1.0;0.1
1.0;0.95
1.0;0.8
1.0;0.15
1.0;1.4
1.0;1.25
1.0;0.05
1.0;0.4
1.0;1.55
1.0;0.35
1.0;1.75
1.0;0.7
1.0;1.1
1.0;1.55
1.0;0.75
1.0;0.75
1.0;1.95
1.0;1.75
1.0;0.25
1.0;0.5
1.0;0.85
1.0;1.25
1.0;0.1
1.0;1.5
1.0;0.15
1.0;0.3
1.0;1.35
1.0;1.05
1.0;1.15
1.0;1.7
1.0;1.95
1.0;1.7
1.0;1.65
1.0;0.1
1.0;1.05
1.0;1.75
1.0;1.15
1.0;1.7
1.0;1.15
1.0;1.1
1.0;0.3
1.0;1.2
1.0;1.3
1.0;0.3
1.0;1.65
1.0;0.1
1.0;1.25
1.0;0.05
1.0;1.35
1.0;1.0
1.0;0.7
1.0;0.1
1.0;1.6
1.0;1.0
1.0;0.65
1.0;1.95
1.0;0.5
1.0;0.65
1.0;2.0
1.0;0.15
1.0;0.35
1.0;0.75
1.0;1.1
1.0;1.55
1.0;1.05
1.0;1.8
1.0;1.25
1.0;1.35
1.0;1.8
1.0;1.4
1.0;1.05
1.0;0.75
1.0;1.8
1.0;0.3
1.0;1.7
1.0;0.9
1.0;1.95
1.0;1.0
1.0;1.05
1.0;1.55
1.0;0.75
1.0;1.5
1.0;0.35
1.0;1.7
1.0;0.45
1.0;0.75
1.0;1.2
1.0;1.45
1.0;1.3
1.0;1.0
1.0;0.7
1.0;1.3
1.0;1.4
1.0;1.75
1.0;1.85
1.0;0.75
1.0;0.6
1.0;1.0
1.0;0.2
1.0;0.1
1.0;1.4
1.0;1.1
1.0;0.6
1.0;1.65
1.0;0.05
1.0;1.45
1.0;1.7
1.0;0.8
1.0;0.9
1.0;0.25
1.0;0.75
1.0;0.3
1.0;1.8
1.0;0.9
1.0;1.55
1.0;1.2
1.0;1.15
1.0;0.8
1.0;0.95
1.0;1.25
1.0;0.1
1.0;0.7
1.0;0.1
1.0;0.8
1.0;0.3
1.0;0.75
1.0;1.0
1.0;0.75
1.0;2.0
1.0;0.8
1.0;1.55
1.0;0.85
1.0;0.2
1.0;1.8
1.0;1.85
1.0;1.5
1.0;1.55
1.0;1.6
1.0;1.3
1.0;0.15
1.0;0.95
1.0;0.5
1.0;1.55
1.0;0.25
1.0;0.75
1.0;0.65
1.0;0.25
1.0;1.5
1.0;0.6
1.0;1.6
1.0;1.55
1.0;1.75
1.0;0.7
1.0;0.2
1.0;0.6
1.0;1.35
1.0;0.1
1.0;1.35
1.0;1.05
1.0;0.9
1.0;1.9
1.0;0.15
1.0;1.0
1.0;0.65
1.0;1.0
1.0;0.8
1.0;1.3
1.0;1.4
1.0;0.45
1.0;0.4
1.0;1.65
1.0;0.6
1.0;1.25
1.0;1.95
1.0;0.45
1.0;0.2
1.0;1.3
1.0;1.5
1.0;1.2
1.0;1.0
1.0;1.95
1.0;1.85
1.0;0.4
1.0;1.65
1.0;1.7
1.0;1.55
1.0;0.95
1.0;1.0
1.0;2.0
1.0;1.8
1.0;1.2
1.0;2.0
1.0;0.6
